Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
11,What modulation type is used for computer networks?,"a. Line crimping
b. RJ45
c. Line coding
d. Simplex communication
",,c,c,,"Modulation in the context of computer networks generally refers to the process of varying a signal to encode information for transmission. Line coding is a method of converting digital signals into a form that can be easily sent over a physical medium and is a type of modulation used in the context of computer networking. It includes various schemes like Manchester encoding, NRZ, etc., which are used in different network types and technologies. Choices 'a' and 'b' are not types of modulation; 'a' refers to a physical act of altering a cable, and 'b' is a type of connector used in networking. 'd' refers to a method of communication where the signal only goes in one direction, not a type of modulation.","['https://en.wikipedia.org/wiki/Line_code', 'https://en.wikipedia.org/wiki/Modulation']",1,1_basics_computer_networking,0.95,0.9999998063873689,1.0
12,What is the difference between full duplex and half duplex?,"a. Full duplex allows communications in two directions at the same time; half duplex means that only one side can communicate at a time.
b. Full duplex is a form of simplex communications.
c. Half duplex occurs when hubs are in use; full duplex occurs when switches are in use.
d. Full duplex is slower than half duplex.
",,a,a,,"Full duplex and half duplex refer to the ability of a communication channel to send and receive data. Full duplex allows for simultaneous two-way communication, meaning devices can send and receive signals at the same time. This is common in modern networks, especially with the use of switches that can handle full duplex communication. On the other hand, half duplex means that the communication can only go in one direction at a time, similar to a walkie-talkie where one party must wait for the other to finish transmitting before responding. Choice 'b' is incorrect because full duplex is not a form of simplex communication; simplex is one-way communication only. Choice 'c' is misleading because while it's true that hubs typically operate in half duplex mode and switches in full duplex, the duplex capability is not defined by the use of these devices but by the communication protocol and the network design. Choice 'd' is incorrect because full duplex is not inherently slower than half duplex; in fact, it can be faster as it allows for simultaneous communication.","['https://en.wikipedia.org/wiki/Duplex_(telecommunications)', 'https://www.diffen.com/difference/Full_Duplex_vs_Half_Duplex']",1,1_basics_computer_networking,1.0,1.0,1.0
13,The ____________ consists of devices and is responsible for sending signals between devices.,"a. network layer
b. physical layer
c. data link layer
d. modulation
",,b,b,,"The physical layer of the OSI model is responsible for the transmission and reception of unstructured raw data between a device and a physical transmission medium. It converts the digital bits into electrical, radio, or optical signals. While the network layer is involved in routing and forwarding packets across network boundaries, and the data link layer is responsible for node-to-node data transfer and error handling, it is the physical layer that is specifically in charge of sending signals between devices. Modulation is a technique used to send signals, often used within the physical layer, but it is not a layer itself.","['https://en.wikipedia.org/wiki/Physical_layer', 'https://en.wikipedia.org/wiki/OSI_model']",1,1_basics_computer_networking,1.0,1.0,1.0
14,What is the most common type of cabling used for connecting computing devices?,"a. Power Cable
b. SATA Cable
c. VGA Cable
d. Twisted Pair Cable
",,d,d,,"The most common type of cabling used for connecting computing devices, especially in networking environments, is twisted pair cable. Twisted pair cables are widely used for network cabling because they provide a balance of performance, flexibility, and cost. They are used for both telephone and data communications and are the standard cable type for Ethernet networks. Power cables are used for electricity supply, SATA cables are used for connecting storage devices like hard drives and SSDs to the motherboard, and VGA cables are used for analog video transmission to display devices. None of these are as ubiquitous for connecting computing devices in a network as twisted pair cables.","['https://en.wikipedia.org/wiki/Twisted_pair', 'https://en.wikipedia.org/wiki/Structured_cabling']",1,1_basics_computer_networking,0.95,0.9999996871837188,1.0
15,Which of the following are category types of Twisted Pair Ethernet cable? (Select all that apply),"a. Foiled Twisted Pair (FTP).
b. Shielded Twisted Pair (STP).
c. USB Cable
d. Unshielded Twisted Pair (UTP).
",,"a,b,d","a,b,d",,"Twisted Pair Ethernet cables come in various categories, each designed for specific levels of network performance. The categories mentioned in the choices that are types of Twisted Pair Ethernet cables are Foiled Twisted Pair (FTP), Shielded Twisted Pair (STP), and Unshielded Twisted Pair (UTP). FTP cables have a foil shield that covers the pairs of wires inside the cable, providing protection against electromagnetic interference. STP cables have shielding that can include a foil around each twisted pair, as well as a metal braid, which provides additional protection against interference. UTP cables are the most common type of Ethernet cables and do not have additional shielding aside from the twisted pairs, which helps to cancel out electromagnetic interference. USB Cable (c) is not a category of Twisted Pair Ethernet cable; it is a different type of cable used primarily for connecting peripherals to computers.","['https://en.wikipedia.org/wiki/Twisted_pair', 'https://en.wikipedia.org/wiki/Category_5_cable', 'https://en.wikipedia.org/wiki/Category_6_cable', 'https://en.wikipedia.org/wiki/USB']",1,1_basics_computer_networking,1.0,0.9999990167568332,1.0
16,How many octets are there in a MAC address?,"a. 5
b. 6
c. 4
d. 8
",,b,b,,"A MAC (Media Access Control) address, also known as a physical address or hardware address, is a unique identifier assigned to network interfaces for communications at the data link layer of a network segment. A MAC address is typically 48 bits long, which is equivalent to 6 octets or 6 bytes (since 1 byte = 8 bits). Therefore, the correct answer is 6 octets.",['https://en.wikipedia.org/wiki/MAC_address'],1,1_basics_computer_networking,1.0,0.9999971839107652,1.0
17,What address is used for Ethernet broadcasts?,"a. FF:FF:FF:FF:FF:FF
b. 00:00:00:00:00:00
c. FF:FF:FF:FF:FF:00
d. 11:11:11:11:11:11
",,a,a,,"In Ethernet networks, the MAC address FF:FF:FF:FF:FF:FF is reserved for broadcast traffic. This address is used when a frame is intended to be received by all devices on the local network segment. The broadcast frame is sent to all devices because the broadcast address corresponds to all possible MAC addresses on the network. Option b, 00:00:00:00:00:00, is typically used to represent an unassigned or a 'null' MAC address. Option c, FF:FF:FF:FF:FF:00, is not a standard address used for any specific purpose in Ethernet networking. Option d, 11:11:11:11:11:11, is simply a regular unicast MAC address and does not have any special broadcast significance.","['https://en.wikipedia.org/wiki/MAC_address#Address_details', 'https://www.ietf.org/rfc/rfc894.txt']",1,1_basics_computer_networking,1.0,1.0,1.0
18,What is a cyclical redundancy check?,"a. A technique that allows for multiple logical LANs to operate on the same equipment.
b. The actual data being transported by an Ethernet frame.
c. A way for two computers to synchronize their clocks.
d. A mathematical calculation used to ensure that all data arrived intact.
",,d,d,,"A cyclical redundancy check (CRC) is a type of hash function used to produce a checksum, which is a small-size datum derived from a block of digital data for the purpose of detecting errors that may have been introduced during its transmission or storage. The CRC is a mathematical calculation that the sending device performs on the data in the packet. The receiving device also performs this calculation on the data and compares it to the CRC value provided by the sender. If the values match, it is assumed the data arrived intact; if they do not match, it indicates that an error has occurred during transmission. The other options do not describe a CRC: (a) refers to VLANs, (b) is incorrect as it refers to the payload, and (c) refers to clock synchronization protocols like NTP.","['https://en.wikipedia.org/wiki/Cyclic_redundancy_check', 'https://www.techopedia.com/definition/1770/cyclic-redundancy-check-crc']",1,1_basics_computer_networking,1.0,0.9999998063873689,1.0
19,Which of the following are ways for transmitting data at the Ethernet level? (Select all that apply),"a. Broadcast
b. Duplex
c. Unicast
d. Multicast
",,"a,c,d","a,c,d",,"At the Ethernet level, data can be transmitted in several ways, including broadcast, unicast, and multicast. Broadcast transmission sends the data to all devices on a network segment. Unicast transmission sends the data to a single specific recipient. Multicast transmission sends the data to a group of recipients who have joined a specific multicast group. Duplex, on the other hand, refers to the mode of communication between two devices, specifically how they use the communication channel. Duplex can be half-duplex or full-duplex, but it is not a method of data transmission at the Ethernet level in the same sense as broadcast, unicast, or multicast.","['https://en.wikipedia.org/wiki/Ethernet_frame#Types_of_Ethernet_frames', 'https://en.wikipedia.org/wiki/Unicast', 'https://en.wikipedia.org/wiki/Broadcast_address', 'https://en.wikipedia.org/wiki/Multicast']",1,1_basics_computer_networking,1.0,0.9999998063873689,1.0
20,Which of the following are parts of an Ethernet frame? (Select all that apply),"a. EtherType field
b. Broadcast
c. Preamble
d. Data payload
",,"a,c,d","a,c,d",,"An Ethernet frame consists of several fields that define the characteristics of the frame and its payload. Here's an evaluation of each choice given:

a. EtherType field: This is part of an Ethernet frame. It is used to indicate which protocol is encapsulated in the payload of the frame.

b. Broadcast: This is a type of communication on a network where a message is sent to all devices on the network. It is not a part of the Ethernet frame structure itself but rather a method of transmission.

c. Preamble: The preamble is part of the Ethernet frame. It consists of a sequence of bits that allows the receiving system to synchronize its input timing.

d. Data payload: This is the actual data carried by the frame. It is the variable-length field of an Ethernet frame that includes the encapsulated protocol data.

Therefore, the EtherType field, preamble, and data payload are parts of an Ethernet frame, while broadcast is a method of transmission, not a frame component.","['https://en.wikipedia.org/wiki/Ethernet_frame', 'https://www.ietf.org/rfc/rfc7042.txt']",1,1_basics_computer_networking,1.0,1.0,1.0
