Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
13,Which device can perform Network Address Translation (NAT) to allow multiple devices on a private network to share a single public IP address? Choose only one.,"a. Network switch
b. Modem
c. Router
d. Bridge
",,c,c,,"Network Address Translation (NAT) is a process used by routers to allow multiple devices on a private network to share a single public IP address. NAT modifies the headers of packets traversing the router, enabling multiple devices to appear as a single device to the outside world. This is a common feature in residential and small business routers. Network switches and bridges operate at a lower level (data link layer) and do not perform NAT, which occurs at the network layer. A modem can modulate and demodulate signals for communication over different types of media, but it does not typically perform NAT functions.","['https://www.cisco.com/c/en/us/support/docs/ip/network-address-translation-nat/4606-8.html', 'https://en.wikipedia.org/wiki/Network_address_translation']",1,Computer_Networking,1.0,1.0,1.0
14,"Which network topology provides redundant connections between devices, ensuring multiple paths for data transmission? Choose only one.","a. Bus topology
b. Star topology
c. Ring topology
d. Mesh topology
",,d,d,,"In a mesh topology, every device is connected to every other device on the network. This creates a network that has multiple paths for data to travel from one point to another, providing redundancy. If one path fails, data can be rerouted through another path, making it a resilient network design. The other topologies listed do not inherently provide redundant connections: a bus topology has a single backbone cable to which all devices connect; a star topology connects all devices to a central hub, but devices do not directly connect to each other; and a ring topology connects devices in a circular chain, but typically data only travels in one direction and does not have redundant paths.","['https://en.wikipedia.org/wiki/Network_topology', 'https://www.cisco.com/c/en/us/support/docs/cloud-systems-management/network-automation-and-management/200933-Network-Topology-Basics.html']",1,Computer_Networking,1.0,1.0,1.0
15,Which network topology uses a central device that connects all devices in a star-like fashion? Choose only one.,"a. Mesh topology
b. Bus topology
c. Star topology
d. Ring topology
",,c,c,,"In a star topology, all nodes (computers, printers, etc.) are connected to a central device such as a hub, switch, or router. This central device acts as a repeater for data flow. This topology is called 'star' because of its resemblance to a star shape where each peripheral node extends from a central node. The other topologies mentioned do not use a central device in the same manner: mesh topology has devices connected with many redundant interconnections; bus topology uses a single backbone to connect all devices; and ring topology connects devices in a circular chain.",[],1,Computer_Networking,1.0,1.0,1.0
16,Which device is primarily used to connect multiple devices within a local area network (LAN)? Choose only one.,"a. Network switch
b. Modem
c. Hub
d. Router
",,a,a,,"A network switch is the most common device used to connect multiple devices within a local area network (LAN). It operates at the data link layer (Layer 2) of the OSI model and is used to connect devices using Ethernet cables, allowing them to communicate with each other. A modem (choice b) is used to modulate and demodulate signals for communication over telephone lines or other types of long-distance communications and is not primarily used for connecting multiple devices within a LAN. A hub (choice c) also connects multiple devices within a LAN, but it is less common nowadays because it broadcasts data to all connected devices rather than sending data to specific devices like a switch does. A router (choice d) is used to connect multiple networks together and route traffic between them, not just within a single LAN.","['https://en.wikipedia.org/wiki/Network_switch', 'https://en.wikipedia.org/wiki/Modem', 'https://en.wikipedia.org/wiki/Ethernet_hub', 'https://en.wikipedia.org/wiki/Router_(computing)']",1,Computer_Networking,0.95,0.9997522803875712,1.0
17,Which layer of the OSI model provides encryption and decryption of data for secure communication? Choose only one.,"a. Application layer
b. Physical layer
c. Presentation layer
d. Session layer
",,c,c,,"The Presentation layer of the OSI model, which is Layer 6, is responsible for the translation, encryption, and compression of data. When the goal is to secure communication by encrypting data, it is the Presentation layer that typically provides these services. The other layers mentioned have different responsibilities: the Application layer (Layer 7) provides network services to the applications of the user; the Physical layer (Layer 1) is concerned with the transmission and reception of unstructured raw data between a device and a physical transmission medium; and the Session layer (Layer 5) controls the dialogues (connections) between computers. It establishes, manages, and terminates the connections between the local and remote application.","['https://www.cisco.com/c/en/us/solutions/enterprise/design-zone-networking/enterprise-networking-models.html', 'https://en.wikipedia.org/wiki/OSI_model']",1,Computer_Networking,0.95,0.9999981375378344,1.0
18,Which device operates at Layer 2 of the OSI model and uses MAC addresses to forward network traffic? Choose only one.,"a. Modem
b. Firewall
c. Router
d. Network switch
",,d,d,,"Layer 2 of the OSI model, also known as the Data Link Layer, is responsible for node-to-node data transfer and uses MAC (Media Access Control) addresses to forward traffic within a local network segment. A network switch operates at this layer and uses MAC addresses to forward traffic to the appropriate port based on the destination MAC address. Modems operate at Layer 1 (Physical Layer), converting digital signals to analog for transmission over various media. Firewalls can operate at various layers, often at Layer 3 (Network Layer) and above, and are primarily concerned with filtering traffic based on policies. Routers operate at Layer 3, using IP addresses to forward traffic between different network segments.","['https://en.wikipedia.org/wiki/Network_switch', 'https://en.wikipedia.org/wiki/OSI_model']",1,Computer_Networking,1.0,1.0,1.0
19,Which device provides wireless network connectivity within a local area network (LAN)? Choose only one.,"a. Modem
b. Wireless access point
c. Network switch
d. Router
",,b,b,,"A wireless access point (WAP) is a networking hardware device that allows wireless-capable devices to connect to a wired network. It creates a wireless local area network (WLAN) within a larger wired network, typically in an office or large building. It is the correct device for providing wireless network connectivity within a LAN.","['https://en.wikipedia.org/wiki/Wireless_access_point', 'https://www.cisco.com/c/en/us/solutions/small-business/resource-center/networking/wireless-access-point.html']",1,Computer_Networking,1.0,1.0,1.0
20,Which network protocol is used for remote login and command execution on network devices? Choose only one.,"a. DNS
b. Telnet
c. FTP
d. DHCP
",,b,b,,"Telnet is a network protocol used on the Internet or local area networks to provide a bidirectional interactive text-oriented communication facility using a virtual terminal connection. It allows users to log in to remote computers and execute commands as if they were physically present at the terminal. Here's a brief evaluation of each option:

a. DNS (Domain Name System) is used to translate domain names into IP addresses.
b. Telnet is the correct answer as it is used for remote login and command execution.
c. FTP (File Transfer Protocol) is used for the transfer of files between a client and a server on a network.
d. DHCP (Dynamic Host Configuration Protocol) is used to automatically assign IP addresses and other network configuration parameters to devices on a network.","['https://en.wikipedia.org/wiki/Telnet', 'https://en.wikipedia.org/wiki/Domain_Name_System', 'https://en.wikipedia.org/wiki/File_Transfer_Protocol', 'https://en.wikipedia.org/wiki/Dynamic_Host_Configuration_Protocol']",1,Computer_Networking,0.99,0.9999996871837188,1.0
21,Which network protocol is responsible for error reporting and diagnostics in IP networks? Choose only one.,"a. ARP
b. NAT
c. DHCP
d. ICMP
",,d,d,,"The Internet Control Message Protocol (ICMP) is used for error reporting and diagnostics in IP networks. It is utilized by network devices, like routers, to send error messages indicating, for instance, that a requested service is not available or that a host or router could not be reached. ICMP is used for diagnostics such as the 'ping' command to test connectivity. ARP (Address Resolution Protocol) is used to map IP network addresses to the hardware (MAC) addresses used by a data link protocol. NAT (Network Address Translation) is used to remap IP addresses by modifying network address information in the IP header of packets while they are in transit across a traffic routing device. DHCP (Dynamic Host Configuration Protocol) is used to assign IP addresses and other network configuration parameters dynamically to each host on a network, thereby enabling them to communicate effectively with other endpoints.","['https://en.wikipedia.org/wiki/Internet_Control_Message_Protocol', 'https://en.wikipedia.org/wiki/Address_Resolution_Protocol', 'https://en.wikipedia.org/wiki/Network_address_translation', 'https://en.wikipedia.org/wiki/Dynamic_Host_Configuration_Protocol']",1,Computer_Networking,0.99,0.9999996871837188,1.0
23,Which network protocol is used for time synchronization in a network? Choose only one.,"a. ARP
b. NAT
c. DHCP
d. NTP
",,d,d,,"NTP, which stands for Network Time Protocol, is used for time synchronization between computers on a network. Its primary purpose is to synchronize the clocks of computers over a network. Here is why the other options are incorrect: ARP (Address Resolution Protocol) is used for mapping an IP address to a physical machine address that is recognized in the local network. NAT (Network Address Translation) is used to remap IP addresses by modifying network address information in the IP header of packets while they are in transit across a traffic routing device. DHCP (Dynamic Host Configuration Protocol) is used to assign IP addresses and other network configuration parameters dynamically to each device on a network so they can communicate with other IP networks.","['https://en.wikipedia.org/wiki/Network_Time_Protocol', 'https://en.wikipedia.org/wiki/Address_Resolution_Protocol', 'https://en.wikipedia.org/wiki/Network_address_translation', 'https://en.wikipedia.org/wiki/Dynamic_Host_Configuration_Protocol']",1,Computer_Networking,1.0,1.0,1.0
24,How many host addresses are available in a Class C network? Choose only one.,"a. 254
b. 1022
c. 512
d. 65534
",,a,a,,"In a Class C network, the address space is allocated with a subnet mask of 255.255.255.0, which means that the last octet (8 bits) is used for host addresses. Since 2^8 equals 256 and two addresses are reserved for the network address (all zeros in the host portion) and the broadcast address (all ones in the host portion), that leaves 256 - 2 = 254 usable host addresses.",[],1,Computer_Networking,1.0,0.9999998063873689,1.0
25,What is the maximum number of IP addresses that can be assigned in a /26 subnet? Choose only one.,"a. 30
b. 254
c. 62
d. 126
",,c,c,,"A /26 subnet has a subnet mask of 255.255.255.192, which leaves 6 bits for host addresses (32 total bits - 26 subnet bits = 6 host bits). The number of possible addresses in a subnet is 2 to the power of the number of host bits. However, two addresses are reserved: one for the network address and one for the broadcast address. Therefore, the calculation is 2^6 - 2 = 64 - 2 = 62 usable IP addresses.","['https://www.ripe.net/about-us/press-centre/understanding-ip-addressing', 'https://en.wikipedia.org/wiki/Subnetwork']",1,Computer_Networking,1.0,0.9999921773835968,1.0
26,What is the purpose of the subnet mask in TCP/IP networking? Choose only one.,"a. To identify the broadcast address
b. To identify the network address
c. To define the range of assignable IP addresses
d. To determine the number of available hosts
",,b,b,,"The subnet mask in TCP/IP networking is used to determine what portion of the IP address represents the network and what part represents the host. This is crucial for routing as it helps to identify the network address of a given IP address. The subnet mask does not directly identify the broadcast address (that is determined by setting all the host bits to 1), nor does it define the range of assignable IP addresses or the number of available hosts, although it is related to these concepts. The range of assignable IP addresses and the number of available hosts are derived from the subnet mask, but the subnet mask itself does not define them.","['https://en.wikipedia.org/wiki/Subnetwork', 'https://www.ciscopress.com/articles/article.asp?p=2803866']",1,Computer_Networking,0.95,0.999944974213974,1.0
27,How many bits are used to represent an IPv6 address? Choose only one.,"a. 128 bits
b. 256 bits
c. 32 bits
d. 64 bits
",,a,a,,"An IPv6 address is represented using 128 bits, as opposed to an IPv4 address which is only 32 bits in size. The 128-bit length of an IPv6 address allows for a significantly larger number of unique IP addresses, which is one of the key reasons for the transition from IPv4 to IPv6.",['https://en.wikipedia.org/wiki/IPv6_address'],1,Computer_Networking,1.0,1.0,1.0
28,"Which transport protocol is commonly used for web browsing, file transfer, and email communication?","a. TCP
b. UDP
",,a,a,,"TCP, or Transmission Control Protocol, is the transport protocol commonly used for web browsing, file transfer, and email communication. TCP is a connection-oriented protocol that ensures reliable delivery of data packets on networks such as the Internet. It ensures that data is sent and received in the correct order and without errors, which is essential for applications like web browsing (HTTP/HTTPS), file transfer (FTP), and email (SMTP, POP3, IMAP). On the other hand, UDP, or User Datagram Protocol, is a connectionless protocol that is used for applications where speed is more critical than reliability, such as video streaming or online gaming.","['https://en.wikipedia.org/wiki/Transmission_Control_Protocol', 'https://en.wikipedia.org/wiki/User_Datagram_Protocol']",1,Computer_Networking,1.0,0.9999998063873689,1.0
29,Which transport protocol is commonly used for streaming media and real-time communication?,"a. TCP
b. UDP
",,b,b,,"UDP (User Datagram Protocol) is commonly used for streaming media and real-time communication because it allows for faster transmission of data by not requiring the overhead of connection establishment, error checking, and acknowledgment that TCP (Transmission Control Protocol) uses. Since real-time communication and streaming media can tolerate some loss of data but are sensitive to delays, UDP's lower latency makes it more suitable for these applications.","['https://en.wikipedia.org/wiki/User_Datagram_Protocol', 'https://en.wikipedia.org/wiki/Transmission_Control_Protocol', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,Computer_Networking,1.0,0.999999448776502,1.0
30,Which transport protocol guarantees the order of packet delivery?,"a. TCP
b. UDP
",,a,a,,"TCP (Transmission Control Protocol) is a connection-oriented protocol that provides reliable data transfer between hosts. One of the key features of TCP is that it guarantees the order of packet delivery. It does this by assigning sequence numbers to each packet, which allows the receiving end to reorder packets that may arrive out of order. In contrast, UDP (User Datagram Protocol) is a connectionless protocol that does not provide such guarantees. UDP sends packets called datagrams without ensuring their order or reliable delivery.","['https://www.rfc-editor.org/rfc/rfc793.html', 'https://www.rfc-editor.org/rfc/rfc768.html']",1,Computer_Networking,1.0,1.0,1.0
31,Which transport protocol provides flow control and congestion control mechanisms?,"a. UDP
b. TCP
",,b,b,,"TCP (Transmission Control Protocol) provides flow control and congestion control mechanisms to ensure reliable data transmission. Flow control is managed through a mechanism known as windowing, which controls the volume of data that a source transmits before it must wait for an acknowledgment. Congestion control is managed by adjusting the rate of data flow in response to network congestion signals. On the other hand, UDP (User Datagram Protocol) does not provide these mechanisms, as it is a simpler, connectionless protocol designed for low-latency, less-reliable communications.","['https://www.rfc-editor.org/rfc/rfc793', 'https://en.wikipedia.org/wiki/Transmission_Control_Protocol', 'https://en.wikipedia.org/wiki/User_Datagram_Protocol']",1,Computer_Networking,1.0,0.999999091165773,1.0
32,"Which transport protocol provides unreliable, connectionless communication?","a. UDP
b. TCP
",,a,a,,"UDP (User Datagram Protocol) is the transport protocol that provides unreliable, connectionless communication. It sends messages, called datagrams, without establishing a prior connection and without providing any guarantee that the data will reach its destination in the correct order, or even at all. On the other hand, TCP (Transmission Control Protocol) is a connection-oriented protocol that provides reliable communication through error checking and confirmation of data delivery.","['https://en.wikipedia.org/wiki/User_Datagram_Protocol', 'https://en.wikipedia.org/wiki/Transmission_Control_Protocol']",1,Computer_Networking,1.0,1.0,1.0
34,Which IP address class range is reserved for private networks? Select all that apply.,"a. Class A
b. Class D
c. Class B
d. Class C
",,"a,c,d","a,c,d",,"IP addresses are divided into classes, and certain ranges within these classes are reserved for private networks, meaning they are not routable on the internet. These ranges are specifically set aside to be used in private networks to avoid IP address conflicts with addresses assigned on the internet. The private IP address ranges are as follows: Class A: 10.0.0.0 to 10.255.255.255, Class B: 172.16.0.0 to 172.31.255.255, and Class C: 192.168.0.0 to 192.168.255.255. Class D is reserved for multicast and does not fall into the category of private IP address ranges.","['RFC 1918 - Address Allocation for Private Internets', 'https://en.wikipedia.org/wiki/Private_network']",1,Computer_Networking,1.0,0.9999998063873689,1.0
35,Which network protocol is used for secure web browsing over an encrypted connection? Choose only one.,"a. DNS
b. DHCP
c. SMTP
d. HTTPS
",,d,d,,"HTTPS stands for Hypertext Transfer Protocol Secure and is the protocol used for secure web browsing. It encrypts the data exchanged between the web browser and the web server to prevent eavesdropping and tampering. DNS (Domain Name System) translates domain names into IP addresses. DHCP (Dynamic Host Configuration Protocol) is used for dynamically distributing network configuration parameters, such as IP addresses. SMTP (Simple Mail Transfer Protocol) is used for sending emails. Therefore, the correct answer is HTTPS.","['https://en.wikipedia.org/wiki/HTTPS', 'https://en.wikipedia.org/wiki/Dynamic_Host_Configuration_Protocol', 'https://en.wikipedia.org/wiki/Simple_Mail_Transfer_Protocol', 'https://en.wikipedia.org/wiki/Domain_Name_System']",1,Computer_Networking,1.0,0.9999998063873689,1.0
36,Which network protocol is used for time synchronization in a network? Choose only one.,"a. NTP
b. DHCP
c. NAT
d. ARP
",,a,a,,"NTP, which stands for Network Time Protocol, is used for time synchronization between computers on a network. It is designed to synchronize the clocks of computers over a network to a specific time reference. DHCP, or Dynamic Host Configuration Protocol, is used for dynamically distributing network configuration parameters, such as IP addresses. NAT, or Network Address Translation, is used to remap one IP address space into another by modifying network address information in the IP header of packets while they are in transit across a traffic routing device. ARP, or Address Resolution Protocol, is used for mapping an IP address to a physical machine address that is recognized in the local network. Therefore, the correct answer is NTP.","['https://en.wikipedia.org/wiki/Network_Time_Protocol', 'https://en.wikipedia.org/wiki/Dynamic_Host_Configuration_Protocol', 'https://en.wikipedia.org/wiki/Network_address_translation', 'https://en.wikipedia.org/wiki/Address_Resolution_Protocol']",1,Computer_Networking,1.0,1.0,1.0
37,Which wireless security protocol is vulnerable to brute-force attacks? Choose only one.,"a. WPA
b. WPA3
c. WEP
d. WPA2
",,c,c,,"WEP, or Wired Equivalent Privacy, is a security algorithm for IEEE 802.11 wireless networks. WEP has been found to have significant vulnerabilities, the most critical being that the key is not used in a secure manner, making it susceptible to brute-force attacks. WEP uses a static key, which is relatively easy to crack with modern computing power. WPA (Wi-Fi Protected Access) was introduced to address the weaknesses of WEP, and WPA2 further improved security. WPA3 is the latest and most secure protocol, which provides even stronger protections against brute-forcing.","['https://en.wikipedia.org/wiki/Wired_Equivalent_Privacy', 'https://en.wikipedia.org/wiki/Wi-Fi_Protected_Access']",1,Computer_Networking,0.95,0.9999950382530096,1.0
38,Which wireless encryption method is considered the most secure? Choose only one.,"a. TKIP
b. WEP
c. SSL
d. AES
",,d,d,,"Among the options provided, AES (Advanced Encryption Standard) is considered the most secure encryption method for wireless communications. TKIP (Temporal Key Integrity Protocol) was designed as a temporary solution to improve upon WEP (Wired Equivalent Privacy), which is now known to have significant security vulnerabilities. SSL (Secure Sockets Layer) is used for securing data transmitted over the internet, not specifically for wireless encryption. AES is a more advanced and secure encryption standard that is widely used across various security protocols, including WPA2 (Wi-Fi Protected Access 2), which is currently recommended for securing wireless networks.","['https://www.cisco.com/c/en/us/support/docs/security/wireless-lan-wlan/116057-technote-aes-00.html', 'https://searchsecurity.techtarget.com/definition/Advanced-Encryption-Standard']",1,Computer_Networking,0.95,0.9999998063873689,1.0
39,Which wireless technology allows devices to connect without the need for a central access point? Choose only one.,"a. Mesh networking
b. Infrastructure mode
c. Ad-hoc mode
d. Wi-Fi Direct
",,c,c,,"Wireless technologies can operate in different modes to allow devices to connect to each other. Here's a brief evaluation of each choice:

a. Mesh networking - This is a type of network topology where each node relays data for the network. It can work with or without a central access point, but it doesn't inherently exclude the need for one.

b. Infrastructure mode - This mode involves devices connecting through a central access point, such as a router, which is the opposite of what the question asks for.

c. Ad-hoc mode - Also known as peer-to-peer mode, allows devices to connect directly to each other without the need for a central access point. This is the correct answer.

d. Wi-Fi Direct - Although Wi-Fi Direct allows for direct device-to-device connections without an access point, it is a specific technology standard rather than a general mode of operation. It's not the most accurate answer in this context.

Therefore, the correct answer is 'c', Ad-hoc mode, because it is the general mode of operation that allows devices to connect without a central access point.","['https://en.wikipedia.org/wiki/Wireless_ad_hoc_network', 'https://en.wikipedia.org/wiki/Wi-Fi_Direct']",1,Computer_Networking,0.95,0.9999984951481324,1.0
40,Which wireless technology allows multiple access points to work together as a single network? Choose only one.,"a. Wi-Fi Direct
b. Mesh networking
c. Infrastructure mode
d. Ad-hoc mode
",,b,b,,"Mesh networking is a type of wireless networking where multiple access points, often called nodes, work together to create a single, seamless network. In a mesh network, nodes cooperate to distribute data amongst each other, providing greater coverage and reliability than a single access point could. This technology allows for the expansion of Wi-Fi coverage over a broad area by having each node communicate with the others, creating a network that can dynamically reroute and balance the load as needed. Wi-Fi Direct (a) is used for peer-to-peer connections rather than a network of multiple access points. Infrastructure mode (c) refers to Wi-Fi networks that use a central access point to which clients connect, but it doesn't imply multiple access points working as a single network. Ad-hoc mode (d) is a peer-to-peer network setup without a central access point, which is also not indicative of multiple access points working together.","['https://en.wikipedia.org/wiki/Wireless_mesh_network', 'https://www.linksys.com/us/r/resource-center/whole-home-mesh-wifi/', 'https://en.wikipedia.org/wiki/Wi-Fi_Direct', 'https://en.wikipedia.org/wiki/Wireless_ad_hoc_network']",1,Computer_Networking,0.95,0.9999998063873689,1.0
41,Which wireless technology allows wireless devices to connect to a wired network? Choose only one.,"a. Ad-hoc mode
b. Mesh networking
c. Infrastructure mode
d. Wi-Fi Direct
",,c,c,,"In wireless networking, infrastructure mode refers to a mode where wireless devices communicate through an access point or a wireless router. This access point or router is connected to a wired network, allowing wireless devices to access resources on the wired network. Ad-hoc mode (a), on the other hand, is a peer-to-peer mode where wireless devices communicate directly with each other without the need for an access point. Mesh networking (b) is a type of network topology where each node relays data for the network, and while it can connect to a wired network, it is not the primary purpose or a defining characteristic of mesh networking. Wi-Fi Direct (d) is a method that allows enabled devices to connect with each other without needing a wireless access point, focusing on direct peer-to-peer connections.","['https://en.wikipedia.org/wiki/Wireless_access_point', 'https://en.wikipedia.org/wiki/Wi-Fi_Protected_Setup#Ad_hoc_and_Wi-Fi_Direct', 'https://en.wikipedia.org/wiki/Mesh_networking', 'https://en.wikipedia.org/wiki/Wi-Fi_Direct']",1,Computer_Networking,1.0,0.9999996871837188,1.0
