Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,QD - Goal clear?(0/1),QD - Context clear?(0/1),QD - How challenging(1-4),QD - Level learnt(1-7),SM - Description,SM - Goal understood?(0/1),SM - Context understood?(0/1),SM - Implied Context understood?(0/1),SM - Relvant facts identified?(0/1),SM - Correct facts retieved?(0/1),SM - No incorrect facts?(0/1),SM - Correct reasoning?(0/1),SM - Misunderstanding General,SM - Misunderstanding Reasons,SM - Misunderstanding General (secondary),SM - Misunderstanding Reasons (secondary),AQ - Inferrable(0-2)?,Source links work(number),Sources Types,Sources Relevant(number),Source Problems,AQ - Precise?,AQ - Explainable?,Effect - Description of effects,Effect - Conceptual error in explanaiton?(0/1),Effect - Subtopics,Effect - Error Type,Effect - Severity,Effect - Who is most effected(1-4),CD - detection student(1-3),CD - correction student(1-8),CD - detection knowledgeable(1-3),CD - correction knowledgeable(1-8),Score-right-minus-wrong
12,Which device can be used to connect two or more network segments together and extend the reach of a network? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Bridge
",,d,b,,"A router is a device that can be used to connect two or more network segments together and extend the reach of a network. Routers operate at the network layer (Layer 3) of the OSI model and are responsible for forwarding packets between different networks based on IP addresses. They maintain routing tables to determine the best path for data to travel from source to destination. By connecting multiple routers, the network can be extended over a larger geographical area.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom, Chapter 1: Introduction to TCP/IP Networking', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross, Chapter 4: The Network Layer']",0,Computer_Networking,0.95,1,1,1,1,3,Router connects different networks,1,1,1,1,0,1,1,Wrong Facts/Concept,Incorrect information/concept,,,0,2,"book, book",2,,1,1,misinformation,0,Routers,misinformation,Minor,1,3,3,3,3,0
13,Which device can perform Network Address Translation (NAT) to allow multiple devices on a private network to share a single public IP address? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Bridge
",,b,b,,"A router can perform Network Address Translation (NAT) to allow multiple devices on a private network to share a single public IP address. NAT translates the private IP addresses used within the local network to the single public IP address for communication with the external network or Internet. This allows many devices to access the Internet using a single public IP, conserving the limited IPv4 address space.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
14,"Which network topology provides redundant connections between devices, ensuring multiple paths for data transmission? Choose only one.","a. Bus topology
b. Star topology
c. Ring topology
d. Mesh topology
",,d,d,,"A mesh topology provides redundant connections between devices. In a full mesh topology, each device is directly connected to every other device, creating multiple paths for data transmission. This redundancy ensures that if one connection or device fails, data can still be transmitted through alternative paths. Mesh topologies offer high fault tolerance and reliability, but can be complex and costly to implement due to the large number of connections required.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'Networking Essentials: A CompTIA Network+ N10-007 Textbook by Jeffrey S. Beasley and Piyasat Nilkaew']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
15,Which network topology uses a central device that connects all devices in a star-like fashion? Choose only one.,"a. Bus topology
b. Star topology
c. Ring topology
d. Mesh topology
",,b,b,,"In a star topology, all devices are connected to a central device like a hub, switch, or router. The central device acts as a single point of connection for all the devices in the network, forming a star-like pattern. Each device has a dedicated point-to-point link to the central device, making it easy to manage and troubleshoot. If the central device fails, the entire network goes down. Bus, ring, and mesh topologies have different structures and do not rely on a central device.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'Network Topology Types: Star, Bus, Tree, Ring, Mesh, Hybrid and More - https://www.dnsstuff.com/network-topology-types']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16,Which device is primarily used to connect multiple devices within a local area network (LAN)? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Hub
",,a,a,,"A network switch is the primary device used to connect multiple devices within a local area network (LAN). Switches operate at the data link layer (Layer 2) of the OSI model and use MAC addresses to forward frames between devices on the same network segment. They provide dedicated bandwidth to each connected device, allowing for faster data transmission compared to hubs. Routers are used to connect different networks and operate at the network layer (Layer 3), while modems are used to convert digital signals to analog for transmission over telephone lines or cable networks. Hubs are an older technology that simply repeat the signal to all connected devices, leading to increased collisions and reduced network performance.","['Computer Networking: A Top-Down Approach by James Kurose and Keith Ross', 'Cisco Networking Academy: Introduction to Networks v7.0', 'Network Devices Explained: Switches vs. Routers vs. Access Points (https://www.auvik.com/franklyit/blog/network-devices-explained/)']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
17,Which layer of the OSI model provides encryption and decryption of data for secure communication? Choose only one.,"a. Presentation layer
b. Session layer
c. Application layer
d. Physical layer
",,a,a,,"The presentation layer of the OSI model is responsible for encryption and decryption of data to ensure secure communication between the sender and receiver. It translates data between the application layer and the network format, including encoding, compression, and encryption/decryption of data.","['Forouzan, B. A. (2013). Data Communications and Networking (5th ed.). McGraw-Hill Education.', 'Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th ed.). Pearson.']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
18,Which device operates at Layer 2 of the OSI model and uses MAC addresses to forward network traffic? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Firewall
",,a,a,,"A network switch operates at Layer 2 (Data Link Layer) of the OSI model. It uses MAC addresses to forward network traffic between devices on the same network segment. Switches maintain a MAC address table to keep track of which devices are connected to each port, allowing efficient forwarding of frames based on the destination MAC address.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Cisco Press)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Pearson)', 'https://www.cisco.com/c/en/us/products/switches/what-is-a-network-switch.html']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Which device provides wireless network connectivity within a local area network (LAN)? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Wireless access point
",,d,d,,"A wireless access point (WAP) is a device that provides wireless network connectivity within a local area network (LAN). It allows devices like computers, smartphones, and tablets to connect to the network wirelessly using Wi-Fi. A network switch connects wired devices within a LAN, while a router connects networks together and routes traffic between them. A modem is used to convert signals between a computer network and an external network like the internet, but does not provide wireless connectivity within a LAN.","['Kurose, J., & Ross, K. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'https://www.cisco.com/c/en/us/products/wireless/what-is-a-wireless-access-point.html']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20,Which network protocol is used for remote login and command execution on network devices? Choose only one.,"a. DHCP
b. DNS
c. FTP
d. Telnet
",,d,d,,"Telnet is the network protocol used for remote login and command execution on network devices. It provides a bidirectional interactive text-oriented communication facility using a virtual terminal connection. Telnet operates on TCP port 23 by default. While it has been widely used historically, Telnet is considered insecure as it sends data in clear text. More secure alternatives like SSH are recommended for remote access today.","['https://en.wikipedia.org/wiki/Telnet', 'https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/fundamentals/command/Cisco_IOS_Configuration_Fundamentals_Command_Reference.html']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21,Which network protocol is responsible for error reporting and diagnostics in IP networks? Choose only one.,"a. ARP
b. DHCP
c. ICMP
d. NAT
",,c,c,,"ICMP (Internet Control Message Protocol) is the protocol responsible for error reporting and diagnostics in IP networks. It is used by network devices to send error messages and operational information indicating success or failure when communicating with another IP address. Some common uses of ICMP include ping tests, TTL exceeded messages, and destination unreachable messages.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 16: IP Services)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Section 4.4.3 The Internet Control Message Protocol (ICMP))']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
23,Which network protocol is used for time synchronization in a network? Choose only one.,"a. ARP
b. DHCP
c. NTP
d. NAT
",,c,c,,NTP (Network Time Protocol) is the protocol used for time synchronization in a network. It allows network devices to synchronize their clocks with a reference time source. NTP operates at the application layer and uses UDP port 123. It is designed to synchronize clocks across a network with high precision.,"['Network Time Protocol (NTP) General Overview, Cisco, https://www.cisco.com/c/en/us/support/docs/availability/high-availability/19643-ntpm.html', 'Network Time Protocol, Wikipedia, https://en.wikipedia.org/wiki/Network_Time_Protocol']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
24,How many host addresses are available in a Class C network? Choose only one.,"a. 254
b. 512
c. 1022
d. 65534",,a,a,,"In a Class C network, the first three octets (24 bits) are used for the network address, leaving the last octet (8 bits) for host addresses. With 8 bits, there are 2^8 = 256 possible addresses. However, the first address (all 0s in the host portion) is reserved for the network address, and the last address (all 1s in the host portion) is reserved for the broadcast address. Therefore, the total number of usable host addresses in a Class C network is 256 - 2 = 254.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 13: Perspectives on IPv4 Subnetting)', 'TCP/IP Illustrated, Volume 1: The Protocols by W. Richard Stevens (Chapter 2: The Internet Address Architecture)']",1,Computer_Networking,0.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
25,What is the maximum number of IP addresses that can be assigned in a /26 subnet? Choose only one.,"a. 30
b. 62
c. 126
d. 254",,b,b,,"In a /26 subnet, there are 6 host bits (32 - 26 = 6). The number of usable IP addresses in a subnet is calculated as 2^n - 2, where n is the number of host bits. So for a /26 subnet, it would be 2^6 - 2 = 64 - 2 = 62 usable IP addresses. The correct answer is therefore option b, 62 IP addresses can be assigned in a /26 subnet.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 12: Perspectives on IPv4 Subnetting)', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,Computer_Networking,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
26,What is the purpose of the subnet mask in TCP/IP networking? Choose only one.,"a. To identify the network address
b. To identify the broadcast address
c. To determine the number of available hosts
d. To define the range of assignable IP addresses
",,a,a,,"The purpose of the subnet mask in TCP/IP networking is to identify the network address. The subnet mask is used in conjunction with an IP address to determine which part of the address represents the network and which part represents the host. By performing a bitwise AND operation between the IP address and the subnet mask, the network address can be derived. This allows devices to determine whether an IP address belongs to the same network or a different network, which is crucial for routing decisions.","['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'Odom, W. (2020). CCNA 200-301 Official Cert Guide, Volume 1. Cisco Press.', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27,How many bits are used to represent an IPv6 address? Choose only one.,"a. 32 bits
b. 64 bits
c. 128 bits
d. 256 bits",,c,c,,"An IPv6 address is represented using 128 bits. This allows for a much larger address space compared to IPv4, which uses 32-bit addresses. The 128 bits are divided into eight 16-bit blocks, each represented by four hexadecimal digits, separated by colons. This provides approximately 340 undecillion (3.4 × 10^38) unique IP addresses.","['https://en.wikipedia.org/wiki/IPv6_address', 'https://www.cisco.com/c/en/us/products/ios-nx-os-software/ipv6-addressing-and-basic-connectivity/index.html']",1,Computer_Networking,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,"Which transport protocol is commonly used for web browsing, file transfer, and email communication?","a. TCP
b. UDP
",,a,a,,"TCP (Transmission Control Protocol) is the transport protocol commonly used for web browsing (HTTP/HTTPS), file transfer (FTP), and email communication (SMTP, IMAP, POP3). TCP provides reliable, ordered, and error-checked delivery of data between applications running on hosts communicating over an IP network. It establishes a connection between the sender and receiver before data transmission and ensures that data arrives in the same order it was sent. This reliability is essential for applications like web browsing, file transfer, and email, where data integrity is crucial.","['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'Forouzan, B. A. (2013). Data Communications and Networking (5th Edition). McGraw-Hill Education.', 'RFC 793 - Transmission Control Protocol. (1981). Internet Engineering Task Force (IETF). https://tools.ietf.org/html/rfc793']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29,Which transport protocol is commonly used for streaming media and real-time communication?,"a. TCP
b. UDP
",,b,b,,"UDP (User Datagram Protocol) is commonly used for streaming media and real-time communication applications. Unlike TCP, UDP does not establish a reliable connection or provide error correction. It simply sends packets without waiting for acknowledgment. This makes UDP suitable for applications that can tolerate some data loss but require low latency, such as streaming video, VoIP calls, and online gaming. The reduced overhead allows faster transmission of data in real-time.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'https://www.cloudflare.com/learning/ddos/glossary/user-datagram-protocol-udp/', 'https://www.geeksforgeeks.org/user-datagram-protocol-udp/']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30,Which transport protocol guarantees the order of packet delivery?,"a. TCP
b. UDP
",,a,a,,"TCP (Transmission Control Protocol) is a connection-oriented protocol that guarantees the order of packet delivery. It establishes a connection between the sender and receiver before data transmission begins and ensures that packets are delivered in the same order they were sent. TCP also provides error checking and retransmission of lost packets. In contrast, UDP (User Datagram Protocol) is a connectionless protocol that does not guarantee ordered delivery or provide error checking.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'TCP/IP Illustrated, Volume 1: The Protocols by W. Richard Stevens']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31,Which transport protocol provides flow control and congestion control mechanisms?,"a. TCP
b. UDP
",,a,a,,"TCP (Transmission Control Protocol) provides both flow control and congestion control mechanisms. Flow control ensures that the sender does not overwhelm the receiver by sending data faster than it can be processed. Congestion control prevents the sender from overloading the network by adjusting the transmission rate based on network conditions. UDP (User Datagram Protocol), on the other hand, does not provide these mechanisms and is a simpler, connectionless protocol.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'TCP/IP Illustrated, Volume 1: The Protocols by W. Richard Stevens']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
32,"Which transport protocol provides unreliable, connectionless communication?","a. TCP
b. UDP
",,b,b,,"UDP (User Datagram Protocol) provides unreliable, connectionless communication. Unlike TCP, UDP does not establish a connection before sending data and does not provide mechanisms for reliable data transfer, such as error checking, sequencing, or retransmission of lost packets. UDP is suitable for applications that can tolerate some data loss but require low latency, such as streaming media or VoIP.","['Kurose, J., & Ross, K. (2017). Computer Networking: A Top-Down Approach (7th ed.). Pearson.', 'Forouzan, B. A. (2013). Data Communications and Networking (5th ed.). McGraw-Hill Education.']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
34,Which IP address class range is reserved for private networks? Select all that apply.,"a. Class A
b. Class B
c. Class C
d. Class D
",,"a,b,c","a,b,c",,"Class A (10.0.0.0 to 10.255.255.255), Class B (172.16.0.0 to 172.31.255.255), and Class C (192.168.0.0 to 192.168.255.255) IP address ranges are reserved for private networks. These addresses are not routable on the public Internet and are used for internal network addressing.","['IETF RFC 1918: Address Allocation for Private Internets', 'Cisco Networking Academy: IP Addressing and Subnetting']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
35,Which network protocol is used for secure web browsing over an encrypted connection? Choose only one.,"a. DHCP
b. DNS
c. HTTPS
d. SMTP
",,c,c,,"HTTPS (Hypertext Transfer Protocol Secure) is the protocol used for secure web browsing over an encrypted connection. It uses SSL/TLS to encrypt all communication between the web browser and web servers, protecting sensitive information like passwords, credit card numbers, and personal data from interception.","['HTTPS - Wikipedia (https://en.wikipedia.org/wiki/HTTPS)', 'What is HTTPS? - Cloudflare (https://www.cloudflare.com/learning/ssl/what-is-https/)']",1,Computer_Networking,0.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
36,Which network protocol is used for time synchronization in a network? Choose only one.,"a. ARP
b. DHCP
c. NTP
d. NAT
",,c,c,,"NTP (Network Time Protocol) is the protocol used for time synchronization in a network. It allows network devices to synchronize their clocks with a reference time source. NTP uses a hierarchical system of time sources and enables clients to synchronize with servers while taking into account network latency. This ensures all devices on the network have a consistent and accurate time, which is important for various network operations, logging, and troubleshooting.","['Network Time Protocol (NTP) General Overview, Cisco, https://www.cisco.com/c/en/us/about/press/internet-protocol-journal/back-issues/table-contents-58/154-ntp.html', 'Network Time Protocol, Wikipedia, https://en.wikipedia.org/wiki/Network_Time_Protocol']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
37,Which wireless security protocol is vulnerable to brute-force attacks? Choose only one.,"a. WEP
b. WPA
c. WPA2
d. WPA3",,a,a,,"WEP (Wired Equivalent Privacy) is the wireless security protocol that is most vulnerable to brute-force attacks among the given options. WEP uses a relatively weak encryption algorithm (RC4) with short key lengths, making it feasible for attackers to try all possible key combinations to crack the encryption. WPA, WPA2, and WPA3 use stronger encryption algorithms and longer key lengths, making them more resistant to brute-force attacks compared to WEP.","['NIST Special Publication 800-97: Establishing Wireless Robust Security Networks: A Guide to IEEE 802.11i', 'IEEE 802.11 Wireless LAN Security: WEP Weaknesses and Vulnerabilities (https://ieeexplore.ieee.org/document/4062045)']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
38,Which wireless encryption method is considered the most secure? Choose only one.,"a. WEP
b. TKIP
c. AES
d. SSL
",,c,c,,"AES (Advanced Encryption Standard) is considered the most secure wireless encryption method among the given choices. AES is a symmetric block cipher that uses 128-bit, 192-bit, or 256-bit keys, providing strong encryption. It is a part of the WPA2 and WPA3 security protocols used in modern Wi-Fi networks. WEP (Wired Equivalent Privacy) and TKIP (Temporal Key Integrity Protocol) are older and less secure encryption methods that have known vulnerabilities. SSL (Secure Sockets Layer) is a protocol used for secure web communication and is not directly related to wireless network encryption.","['NIST. (2001). Announcing the Advanced Encryption Standard (AES). Federal Information Processing Standards Publication 197. https://nvlpubs.nist.gov/nistpubs/FIPS/NIST.FIPS.197.pdf', 'Wi-Fi Alliance. (2020). Wi-Fi Protected Access 3 (WPA3) Specification Version 3.0. https://www.wi-fi.org/file/wpa3-specification']",1,Computer_Networking,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
