Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
11,What modulation type is used for computer networks?,"a. Line crimping
b. RJ45
c. Line coding
d. Simplex communication
",,c,c,,"Line coding is the modulation technique used in computer networks to convert digital data into a form suitable for transmission over a physical medium. It involves representing the digital signal with an analog waveform that can be transmitted over the network cable. Line coding helps ensure reliable data transfer, minimize errors, and optimize bandwidth utilization.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'Data and Computer Communications, 10th Edition by William Stallings']",1,1_basics_computer_networking,0.95,1,1.0
12,What is the difference between full duplex and half duplex?,"a. Full duplex allows communications in two directions at the same time; half duplex means that only one side can communicate at a time.
b. Full duplex is a form of simplex communications.
c. Half duplex occurs when hubs are in use; full duplex occurs when switches are in use.
d. Full duplex is slower than half duplex.
",,a,a,,"Full duplex communication allows data to be transmitted in both directions simultaneously, meaning both devices can send and receive data at the same time. In contrast, half duplex communication only allows data transmission in one direction at a time, so while one device is transmitting, the other can only receive, and vice versa.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 3: Fundamentals of LANs)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Section 1.5: Protocol Layers and Their Service Models)']",1,1_basics_computer_networking,0.95,1,1.0
13,The ____________ consists of devices and is responsible for sending signals between devices.,"a. network layer
b. physical layer
c. data link layer
d. modulation
",,b,b,,"The physical layer is responsible for the actual transmission of raw data bits over the network communications media. It consists of the hardware necessary to send and receive data on a carrier, including defining cables, interface cards and physical aspects.","['CCNA 200-301 Official Cert Guide, Volume 1, Chapter 3: Fundamentals of WANs and IP Routing', 'Computer Networking: A Top-Down Approach (7th Edition) by Kurose and Ross, Chapter 1: Computer Networks and the Internet']",1,1_basics_computer_networking,0.95,1,1.0
14,What is the most common type of cabling used for connecting computing devices?,"a. Power Cable
b. SATA Cable
c. VGA Cable
d. Twisted Pair Cable
",,d,d,,"Twisted pair cable is the most common type of cabling used for connecting computing devices, especially in Ethernet networks. It consists of pairs of insulated copper wires twisted together to reduce electromagnetic interference and crosstalk. Twisted pair cables are widely used due to their low cost, flexibility, and ability to carry high-speed data over short to medium distances.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Cisco Press, 2019)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Pearson, 2016)', 'https://www.cisco.com/c/en/us/products/switches/what-is-an-ethernet-cable.html']",1,1_basics_computer_networking,0.95,1,1.0
15,Which of the following are category types of Twisted Pair Ethernet cable? (Select all that apply),"a. Foiled Twisted Pair (FTP).
b. Shielded Twisted Pair (STP).
c. USB Cable
d. Unshielded Twisted Pair (UTP).
",,"a,b,d","a,b,d",,"The category types of Twisted Pair Ethernet cable include Foiled Twisted Pair (FTP), Shielded Twisted Pair (STP), and Unshielded Twisted Pair (UTP). FTP cables have each pair of wires wrapped in foil for protection against electromagnetic interference. STP cables have an overall metallic shield or braid around the pairs for added protection. UTP cables do not have any foil or shielding around the pairs. USB cable is not a type of Twisted Pair Ethernet cable.","['CompTIA Network+ Certification All-in-One Exam Guide, Seventh Edition (Exam N10-007) by Mike Meyers', 'CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom']",1,1_basics_computer_networking,0.95,1,1.0
16,How many octets are there in a MAC address?,"a. 5
b. 6
c. 4
d. 8
",,b,b,,"A MAC (Media Access Control) address is a unique identifier assigned to a network interface controller (NIC) for use as a network address in communications within a network segment. A MAC address consists of 6 octets (48 bits in total). Each octet is represented by two hexadecimal digits, and the octets are typically separated by colons or hyphens, for example, 00:11:22:33:44:55.","['https://en.wikipedia.org/wiki/MAC_address', 'https://www.cisco.com/c/en/us/support/docs/ip/dynamic-address-allocation-resolution/13715-20.html']",1,1_basics_computer_networking,1.0,1,1.0
17,What address is used for Ethernet broadcasts?,"a. FF:FF:FF:FF:FF:FF
b. 00:00:00:00:00:00
c. FF:FF:FF:FF:FF:00
d. 11:11:11:11:11:11
",,a,a,,"The Ethernet broadcast address is FF:FF:FF:FF:FF:FF. This is a special MAC address used to send Ethernet frames to all devices on a LAN segment. When a frame is sent to this address, all devices on that LAN will receive and process the frame.","['https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html', 'https://www.practicalnetworking.net/series/packet-traveling/ethernet-header/']",1,1_basics_computer_networking,1.0,1,1.0
18,What is a cyclical redundancy check?,"a. A technique that allows for multiple logical LANs to operate on the same equipment.
b. The actual data being transported by an Ethernet frame.
c. A way for two computers to synchronize their clocks.
d. A mathematical calculation used to ensure that all data arrived intact.
",,d,d,,"A cyclical redundancy check (CRC) is a mathematical calculation used to ensure that all data arrived intact during transmission. It is an error-detecting code commonly used in digital networks and storage devices to detect accidental changes to raw data. The sending device calculates a CRC value based on the data being sent and appends it to the message. The receiving device then performs the same calculation on the received data and compares the calculated CRC value with the one received. If they match, it indicates the data likely arrived intact without errors.","['https://en.wikipedia.org/wiki/Cyclic_redundancy_check', 'https://www.techtarget.com/searchnetworking/definition/cyclic-redundancy-checking']",1,1_basics_computer_networking,0.95,1,1.0
19,Which of the following are ways for transmitting data at the Ethernet level? (Select all that apply),"a. Broadcast
b. Duplex
c. Unicast
d. Multicast
",,"a,c,d","a,c,d",,"At the Ethernet level, data can be transmitted in three ways: broadcast, unicast, and multicast. Broadcast transmits data to all devices on the network. Unicast sends data to a single specific device. Multicast sends data to a group of devices that have expressed interest in receiving the data. Duplex refers to the communication mode (half-duplex or full-duplex) and is not a way of transmitting data itself.","['CompTIA Network+ Certification Study Guide, Seventh Edition (Exam N10-007) by Glen E. Clarke', 'Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross']",1,1_basics_computer_networking,0.95,1,1.0
20,Which of the following are parts of an Ethernet frame? (Select all that apply),"a. EtherType field
b. Broadcast
c. Preamble
d. Data payload
",,"a,c,d","a,c,d",,"An Ethernet frame consists of several fields, including:a. EtherType field - a 2-byte field used to indicate which protocol is encapsulated in the payloadc. Preamble - a 7-byte field used for synchronization and indicating the start of the frame d. Data payload - a variable-length field (46-1500 bytes) containing the actual data being transmittedThe broadcast option (b) is not a specific part of the Ethernet frame structure, but rather a type of Ethernet transmission sent to all devices on the network.","['https://en.wikipedia.org/wiki/Ethernet_frame', 'https://www.cisco.com/c/en/us/support/docs/lan-switching/8021q/17056-741-4.html']",1,1_basics_computer_networking,0.95,1,1.0
