Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,QD - Goal clear?(0/1),QD - Context clear?(0/1),QD - How challenging(1-4),QD - Level learnt(1-7),SM - Description,SM - Goal understood?(0/1),SM - Context understood?(0/1),SM - Implied Context understood?(0/1),SM - Relvant facts identified?(0/1),SM - Correct facts retieved?(0/1),SM - No incorrect facts?(0/1),SM - Correct reasoning?(0/1),SM - Misunderstanding General,SM - Misunderstanding Reasons,SM - Misunderstanding General (secondary),SM - Misunderstanding Reasons (secondary),AQ - Inferrable(0-2)?,Source links work(number),Sources Types,Sources Relevant(number),Source Problems,AQ - Precise?,AQ - Explainable?,Effect - Description of effects,Effect - Conceptual error in explanaiton?(0/1),Effect - Subtopics,Effect - Error Type,Effect - Severity,Effect - Who is most effected(1-4),CD - detection student(1-3),CD - correction student(1-8),CD - detection knowledgeable(1-3),CD - correction knowledgeable(1-8),Score-right-minus-wrong
15,Which protocol is used to assign temporary IP addresses to hosts? Select one choice.,"a. ICMP
b. DHCP
c. ARP
d. None of the above
",,b,b,,"DHCP (Dynamic Host Configuration Protocol) is used to assign temporary IP addresses to hosts on a network. When a device connects to the network, it can request an IP address from a DHCP server. The server then assigns an available IP address to the device for a specified lease time. This allows devices to automatically obtain necessary network configuration, including the IP address, subnet mask, default gateway, and DNS server information.","['CCNA 200-301 Official Cert Guide, Volume 1, by Wendell Odom', 'Network Warrior, 2nd Edition, by Gary A. Donahue', 'https://www.cisco.com/c/en/us/products/ios-nx-os-software/dynamic-host-configuration-protocol-dhcp/index.html']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
17,The internet protocol allows IP fragmentation so that datagrams can be fragmented into pieces small enough to pass over a link with a smaller MTU than the original datagram size. Select one choice.,"a. True
b. False
",,a,a,,"The statement is true. The Internet Protocol (IP) supports fragmentation, which allows large datagrams to be divided into smaller pieces (fragments) when they need to traverse a link with a maximum transmission unit (MTU) smaller than the size of the original datagram. The fragments are then reassembled at the destination to reconstruct the original datagram. This mechanism ensures that data can be transmitted across heterogeneous networks with varying MTU sizes.","['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'Tanenbaum, A. S., & Wetherall, D. J. (2011). Computer Networks (5th Edition). Prentice Hall.']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
18,Which of the following statement is correct for IPv6. Select one choice.,"a. Broadcast in IPv4 have been replaced with multicast in IPv6
b. Does not support multiple IPv6 address per interface
c. Addresses are not hierarchical and are randomly assigned
d. There are 2.7 billion available addresses",,a,a,,"In IPv6, broadcast functionality as used in IPv4 has been replaced with multicast addressing. IPv6 does not implement traditional IP broadcast, i.e. the transmission of a packet to all hosts on the attached link using a special broadcast address, and therefore does not define broadcast addresses. In IPv6, the same result can be achieved by sending a packet to the link-local all nodes multicast group at address ff02::1.","['https://en.wikipedia.org/wiki/IPv6#Addressing', 'https://www.cisco.com/c/en/us/support/docs/ip/ip-version-6-ipv6/113328-ipv6-bcast-mcast.html']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
19,Bootstrap Protocol (BOOTP) allows a diskless workstation to be remotely booted up in a network with TCP port designation for both client and server. Select one choice.,"a. True
b. False
",,b,b,,"The statement is false. While BOOTP does allow a diskless workstation to be remotely booted up in a network, it uses UDP ports, not TCP ports. Specifically, BOOTP uses UDP port 67 for the server and UDP port 68 for the client.","['BOOTP - Bootstrap Protocol. (2023). Cisco. https://www.cisco.com/c/en/us/support/docs/ip/dynamic-address-allocation-resolution/27470-100.html', 'RFC 951 - Bootstrap Protocol. (1985). IETF. https://datatracker.ietf.org/doc/html/rfc951']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20,"In NAT operations, which of the following statements are correct? Select all that apply.","a. Translation table allows packets to be routed unambiguously.
b. NAT maps each private IP address and port number into a shared global IP address and an available port number.
c. Hosts inside private networks generate packets with private IP address and TCP/UDP port numbers.
d. Translation table allows packets to be routed ambiguously.
",,"a,b,c","a,b,c",,"In NAT operations, the translation table maps private IP addresses and port numbers to a shared global IP address and available port numbers. This allows packets with private IP addresses generated by hosts inside the private network to be unambiguously routed to the correct destination on the public network. Therefore, statements a, b, and c are correct, while statement d is incorrect as the translation table eliminates ambiguity in packet routing.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 16: Network Address Translation)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Chapter 4: Network Layer)']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21,Which of the following controls is enabled in UDP? Select one choice.,"a. Flow control
b. Error control
c. Congestion control
d. None of the above
",,d,d,,"UDP (User Datagram Protocol) is a connectionless transport layer protocol that does not provide any built-in mechanisms for flow control, error control, or congestion control. UDP is designed for speed and simplicity, making it suitable for applications that can tolerate some data loss and do not require the overhead of reliability features. The application using UDP must handle any necessary flow control, error handling, or congestion management.","['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th ed.). Pearson.', 'Tanenbaum, A. S., & Wetherall, D. J. (2011). Computer Networks (5th ed.). Prentice Hall.', 'RFC 768 - User Datagram Protocol. (1980). IETF. https://tools.ietf.org/html/rfc768']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
23,"TCP adopts selective repeat ARQ protocol for flow control. In TCP flow control implementation, the window slides at:","a. Per-packet basis
b. Per-byte basis
c. Per-bit basis
d. None of the above
",,b,b,,"In TCP flow control, the window slides on a per-byte basis. TCP uses a byte-oriented sliding window protocol, where the window size is expressed in bytes rather than packets. The receiver advertises a window size to the sender, indicating the number of bytes it is willing to accept. As the sender transmits data and the receiver acknowledges receipt, the window slides forward by the number of bytes acknowledged, allowing the sender to transmit more data.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'TCP/IP Illustrated, Volume 1: The Protocols by W. Richard Stevens', 'https://www.geeksforgeeks.org/sliding-window-protocol-set-3-selective-repeat/']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
24,Which flag bit in TCP header must be set when a TCP client initiates a three-way handshake? Select one choice.,"a. SYN
b. ACK
c. RST
d. None of the above
",,a,a,,"The SYN (synchronize) flag bit in the TCP header must be set when a TCP client initiates a three-way handshake to establish a new connection with a server. The client sends a TCP segment with the SYN flag set to indicate it wants to start a new connection. The server responds with a segment that has both the SYN and ACK flags set, acknowledging the client's request and agreeing to establish the connection. Finally, the client sends an ACK to complete the handshake.","['TCP/IP Illustrated, Volume 1: The Protocols by W. Richard Stevens', 'Computer Networking: A Top-Down Approach by James F. Kurose and Keith W. Ross']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
25,Which flag bit in TCP header must be set when a TCP entity wants to terminate a connection? Select one choice.,"a. SYN
b. ACK
c. RST
d. FIN
",,d,d,,"The FIN (Finish) flag is used in the TCP header to indicate the end of data transmission and the desire to terminate the connection. When an endpoint wants to close the connection, it sends a TCP segment with the FIN flag set to 1. The other endpoint acknowledges this by also sending a FIN, and after an exchange of segments with FIN and ACK flags, the connection is closed gracefully.","['TCP/IP Illustrated, Volume 1: The Protocols by W. Richard Stevens, 1994, Addison-Wesley', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross, 2016, Pearson Education']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
26,"In Transmission Control Protocol (TCP), when a segment carries a combination of data and control information, it uses a:","a. Slot Number
b. Sequence Number
c. Source Number
d. Port Number
",,b,b,,"In TCP, when a segment carries a combination of data and control information, it uses a sequence number. The sequence number is used to identify the byte in the stream of data from the sending TCP to the receiving TCP that the first byte of data in the segment represents. This allows TCP to reassemble the segments in the correct order at the receiving end and identify missing data.","['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th ed.). Pearson.', 'RFC 793 - Transmission Control Protocol. (1981). IETF. https://tools.ietf.org/html/rfc793']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27,Transmission Control Protocol (TCP) has the same Checksum controlling as:,"a. UDP
b. IP
c. TCP/IP
d. ICMP
",,a,a,,"Both TCP and UDP use a checksum for error detection. The checksum is calculated over the packet header and data, and it is used to verify the integrity of the received data. If the computed checksum of the received packet does not match the checksum in the header, the packet is discarded. This checksum mechanism helps detect data corruption that may occur during transmission.","['Kurose, J. F., & Ross, K. W. (2017). Computer networking: a top-down approach (7th ed.). Pearson.', 'Tanenbaum, A. S., & Wetherall, D. (2011). Computer networks (5th ed.). Prentice Hall.']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31,Which of the following protocol allows a host to signal its multicast group membership to its attached routers?  Select one choice.,"a. ICMP
b. IGMP
c. OPSF
d. None of the above
",,b,b,,IGMP (Internet Group Management Protocol) is the protocol used by hosts to signal their multicast group membership to their attached routers. It allows hosts to join or leave multicast groups and enables routers to keep track of group membership on their directly attached subnets.,"['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th ed.). Pearson.', 'https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/ipmulti_igmp/configuration/xe-16/imc-igmp-xe-16-book/imc-igmp-xe-16-book_chapter_01.html']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
33,Which class of IP address does reverse-path broadcasting use? Select one choice.,"a. Class A
b. Class B
c. Class C
d. Class D
",,d,d,,Reverse-path broadcasting uses Class D IP addresses. Class D addresses are in the range of 224.0.0.0 to 239.255.255.255 and are reserved for multicast applications. Reverse-path broadcasting is a technique used in multicast routing protocols to build multicast distribution trees and deliver multicast traffic efficiently.,"['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross', 'RFC 1112: Host Extensions for IP Multicasting']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
35,"In mobile IP, when a home agent wants to send a packet to a mobile host in a foreign network, each IP packet at the home agent will be encapsulated with an outer IP header. What is the destination IP address in the outer IP header? Select one choice.","a. Care-of address
b. Mobile host’s address
c. Home agent’s address
d. None of the above
",,a,a,,"In mobile IP, when a home agent wants to send a packet to a mobile host in a foreign network, the IP packet is encapsulated with an outer IP header where the destination IP address is set to the care-of address. The care-of address is a temporary IP address assigned to the mobile host in the foreign network, allowing packets to be routed to the mobile host's current location. The original packet destined for the mobile host's home address is encapsulated inside this outer header.","['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'Perkins, C. (2002). IP Mobility Support for IPv4. RFC 3344, IETF. https://tools.ietf.org/html/rfc3344']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
36,An IP address associated with a mobile node while visiting a foreign link is called:,"a. Care of address
b. Home link
c. Handover address
d. Home address
",,a,a,,"The IP address associated with a mobile node while visiting a foreign link is called the Care-of Address (CoA). When a mobile node moves to a foreign network, it obtains a CoA from the foreign agent to maintain connectivity. The CoA allows packets to be routed to the mobile node's current location on the foreign network.","['Kurose, J., & Ross, K. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'Perkins, C. (2002). IP Mobility Support for IPv4. RFC 3344. https://tools.ietf.org/html/rfc3344']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
37,TCP SYN flood attack exploits the TCP three-way handshake. Select one choice.,"a. True
b. False
",,a,a,,"A TCP SYN flood attack does exploit the TCP three-way handshake. In this attack, the attacker sends a flood of SYN packets to the target system, often with spoofed source IP addresses. The target system responds to each SYN with a SYN-ACK, and allocates resources for the expected connections. However, the attacker never completes the handshakes, leaving the target's resources tied up and potentially making the system unresponsive to legitimate traffic.","['https://www.cloudflare.com/learning/ddos/syn-flood-ddos-attack/', 'https://en.wikipedia.org/wiki/SYN_flood']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
38,"In multicast communication, the relationship is:","a. one to one
b. many to one
c. one to many
d. one to all
",,c,c,,"In multicast communication, the relationship is one to many. This means a single sender transmits data to a selected group of recipients simultaneously. The sender sends a single message, but it is delivered to multiple receivers who have subscribed to or joined the specific multicast group.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'https://www.geeksforgeeks.org/unicast-broadcast-and-multicast-in-computer-network/', 'https://www.cisco.com/c/en/us/products/ios-nx-os-software/ip-multicast/index.html']",1,TCP,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
